publisher	year	university	total	cost
Elsevier	2013	Liverpool Institute for Performing Arts	0.0	0.0
Elsevier	2013	Liverpool John Moores University	3239133.95	206930.16
Elsevier	2013	University of London (central)	1436219.0	46840.0
Elsevier	2013	London Business School	751740.69	114066.48
Elsevier	2013	London Metropolitan University	1372380.0	152053.0
Elsevier	2013	London School of Economics	3485289.37	163578.0
Elsevier	2013	London School of Hygiene and Tropical Medicine	1998227.97	251921.36
Elsevier	2013	London South Bank University	741235.08	196134.0
Elsevier	2013	Loughborough University	4639685.0	401113.0
Elsevier	2013	University of Manchester	13902222.1	1521198.35
Elsevier	2013	Manchester Metropolitan University	2025001.8	304820.54
Elsevier	2013	Middlesex University	895042.03	93367.43
Elsevier	2013	Newcastle University	8625403.74	946534.24
Elsevier	2013	Newman University	255166.0	253.0
Elsevier	2013	University of Northampton	1041589.08	58153.12
Elsevier	2013	Northumbria University	3281470.42	186533.88
Elsevier	2013	Norwich University of the Arts	5481.0	0.0
Elsevier	2013	University of Nottingham	11950364.55	1095246.58
Elsevier	2013	Nottingham Trent University	1874541.82	178828.03
Elsevier	2013	Open University	3657352.0	594038.0
Elsevier	2013	University of Oxford	9206781.13	912982.6
Elsevier	2013	Oxford Brookes University	3494720.97	152791.0
Elsevier	2013	Plymouth University	3589331.96	309352.75
Elsevier	2013	University of Portsmouth	2873573.37	286159.0
Elsevier	2013	Queen Margaret University, Edinburgh	794752.18	84581.87
Elsevier	2013	Queen Mary, University of London	5486850.39	603152.3
Elsevier	2013	Queen's University Belfast	8889564.83	698537.29
Elsevier	2013	Ravensbourne	4183.14	0.0
Elsevier	2013	University of Reading	3889485.26	515270.71
Elsevier	2013	Robert Gordon University	1913879.0	180782.0
Elsevier	2013	University of Roehampton	1346012.19	82460.0
Elsevier	2013	Rose Bruford College	0.0	0.0
Elsevier	2013	Royal Academy of Music	5627.8	0.0
Elsevier	2013	Royal Agricultural University	415345.57	26700.23
Elsevier	2013	Royal College of Art	85.0	0.0
Elsevier	2013	Royal College of Music	339.0	0.0
Elsevier	2013	Royal Conservatoire of Scotland	9233.6	0.0
Elsevier	2013	Royal Holloway, University of London	2960970.13	305492.89
Elsevier	2013	Royal Northern College of Music	15224.59	0.0
Elsevier	2013	Royal Veterinary College	775736.48	63676.65
Elsevier	2013	University of Salford	3537197.04	323522.52
Elsevier	2013	School of Oriental and African Studies	576069.02	1899.0
Elsevier	2013	University of Sheffield	6940793.26	672661.05
Elsevier	2013	Sheffield Hallam University	195223.79	33929.46
Elsevier	2013	University of South Wales	2323217.0	166662.0
Elsevier	2013	Staffordshire University	461593.19	97247.37
Elsevier	2013	University of St Andrews	4305431.33	359166.39
Elsevier	2013	St George's University of London	1167653.0	125705.0
Elsevier	2013	University of St Mark and St John	334849.43	8240.1
Elsevier	2013	St Mary's University College	406151.0	13997.0
Elsevier	2013	University of Stirling	2486292.0	199059.0
Elsevier	2013	University of Strathclyde	6801071.0	703799.0
Elsevier	2013	University of Sunderland	1573314.97	314619.65
Elsevier	2013	University of Surrey	2755964.18	755725.76
Elsevier	2013	University of Sussex	4996376.0	440958.0
Elsevier	2013	Swansea University	4396602.29	641648.47
Elsevier	2013	Teesside University	2045929.34	215152.8
Elsevier	2013	Trinity Laban	17259.83	406.96
Elsevier	2013	UCL	13902388.29	1598082.77
Elsevier	2013	University College Birmingham	649103.0	15940.0
Elsevier	2013	University for the Creative Arts	11504.43	1304.74
Elsevier	2013	University of the Arts London	60727.16	10802.45
Elsevier	2013	University of the Highlands and Islands	138183.52	26951.99
Elsevier	2013	University of the West of England	3409003.0	255492.0
Elsevier	2013	University of the West of Scotland	1217004.0	105791.0
Elsevier	2013	University of Ulster	5988170.68	583030.0
Elsevier	2013	University of Wales Trinity St David	840554.0	32595.0
Elsevier	2013	University of Warwick	8166941.54	736136.89
Elsevier	2013	University of West London	61817.41	0.0
Elsevier	2013	University of Westminster	2397389.0	171547.0
Elsevier	2013	University of Winchester	953812.42	1643.0
Elsevier	2013	University of Wolverhampton	45711.0	0.0
Elsevier	2013	University of Worcester	77102.31	0.0
Elsevier	2013	University of York	6142532.23	467219.77
Elsevier	2013	York St John University	769711.0	29338.25
Elsevier	2014	University of Aberdeen	7799674.85	746783.16
Elsevier	2014	Abertay University	158525.13	33402.66
Elsevier	2014	Aberystwyth University	3429443.4	273362.55
Elsevier	2014	Anglia Ruskin University	1554538.0	86124.0
Elsevier	2014	Arts University Bournemouth	35277.24	0.0
Elsevier	2014	Aston University	1313204.14	264486.0
Elsevier	2014	Bangor University	3733773.28	259015.08
Elsevier	2014	University of Bath	6288549.33	574475.69
Elsevier	2014	Bath Spa University	53002.86	24034.0
Elsevier	2014	University of Bedfordshire	1509432.31	94322.67
Elsevier	2014	Birkbeck, University of London	1665975.0	107794.0
Elsevier	2014	University of Birmingham	10094024.95	950251.31
Elsevier	2014	Birmingham City University	559587.33	107691.0
Elsevier	2014	Bishop Grosseteste University	207036.0	0.0
Elsevier	2014	University of Bolton	987137.28	65469.0
Elsevier	2014	Bournemouth University	1955288.0	136731.0
Elsevier	2014	University of Bradford	239774.29	21622.0
Elsevier	2014	University of Brighton	1997605.41	133561.51
Elsevier	2014	University of Bristol	11127190.09	977325.38
Elsevier	2014	Brunel University	3752380.03	355581.9
Elsevier	2014	Buckinghamshire New University	359252.0	31038.0
Elsevier	2014	University of Cambridge	13893689.05	1393884.94
Elsevier	2014	Canterbury Christ Church University	1502271.56	44964.66
Elsevier	2014	Cardiff University	9426730.95	831307.32
Elsevier	2014	Cardiff Metropolitan University	1272353.2	85564.61
Elsevier	2014	University of Central Lancashire	2303359.83	173432.46
Elsevier	2014	Central School of Speech and Drama	3813.39	922.0
Elsevier	2014	University of Chester	235881.0	51582.0
Elsevier	2014	University of Chichester	253687.69	9470.93
Elsevier	2014	City University London	2461142.1	197814.75
Elsevier	2014	Courtauld Institute of Art	10307.27	0.0
Elsevier	2014	Coventry University	1787323.58	237862.79
Elsevier	2014	Cranfield University	2677876.22	305663.12
Elsevier	2014	University of Cumbria	441828.01	49610.33
Elsevier	2014	De Montfort University	1712913.31	179406.5
Elsevier	2014	University of Derby	987335.2	99089.21
Elsevier	2014	University of Dundee	4727771.51	454645.49
Elsevier	2014	Durham University	6648315.01	461020.23
Elsevier	2014	University of East Anglia	5242999.3	404559.24
Elsevier	2014	University of East London	1577189.79	133428.69
Elsevier	2014	Edinburgh Napier University	1771566.26	163296.44
Elsevier	2014	University of Essex	1796512.34	190125.15
Elsevier	2014	University of Exeter	4118935.41	234125.81
Elsevier	2014	Falmouth University	160054.73	554.43
Elsevier	2014	University of Glasgow	9830218.57	823325.0
Elsevier	2014	Glasgow Caledonian University	2819814.47	226391.01
Elsevier	2014	University of Gloucestershire	279285.8	59960.41
Elsevier	2014	Glyndŵr University	263659.0	0.0
Elsevier	2014	Goldsmiths, University of London	897725.19	41248.15
Elsevier	2014	University of Greenwich	1039890.57	210901.07
Elsevier	2014	Harper Adams University	623866.99	62040.0
Elsevier	2014	Heriot-Watt University	2842128.23	338578.8
Elsevier	2014	University of Hertfordshire	2014692.53	337454.0
Elsevier	2014	Heythrop College	8760.0	0.0
Elsevier	2014	University of Huddersfield	577676.67	114704.15
Elsevier	2014	University of Hull	3661245.7	260610.1
Elsevier	2014	Imperial College London	10428867.31	1503247.94
Elsevier	2014	Institute of Cancer Research	1058332.0	163205.01
Elsevier	2014	Institute of Education, University of London	1073116.0	26930.0
Elsevier	2014	Keele University	2048483.59	162215.0
Elsevier	2014	University of Kent	2126624.12	375693.86
Elsevier	2014	King's College London	8416682.2	655054.0
Elsevier	2014	Kingston University	2156783.52	144993.22
Elsevier	2014	Lancaster University	4333552.0	423941.0
Elsevier	2014	University of Leeds	8418576.0	1052739.0
Elsevier	2014	Leeds College of Art	5225.71	0.0
Elsevier	2014	Leeds Beckett University (formerly Leeds Metropolitan University)	1918749.01	140490.15
Elsevier	2014	Leeds Trinity University	198823.37	11380.15
Elsevier	2014	University of Leicester	2673998.0	545000.0
Elsevier	2014	University of Liverpool	7996744.71	791755.3
Elsevier	2014	Liverpool Hope University	719020.2	20365.03
Elsevier	2014	Liverpool Institute for Performing Arts	0.0	0.0
Elsevier	2014	Liverpool John Moores University	3239133.95	213094.07
Elsevier	2014	University of London (central)	1436219.0	51961.0
Elsevier	2014	London Business School	751740.69	117495.21
Elsevier	2014	London Metropolitan University	1372380.0	156615.0
Elsevier	2014	London School of Economics	3485289.37	146117.0
Elsevier	2014	London School of Hygiene and Tropical Medicine	1998227.97	261699.61
Elsevier	2014	London South Bank University	741235.08	200486.0
Elsevier	2014	Loughborough University	4639685.0	412970.0
Elsevier	2014	University of Manchester	13902222.1	1543204.37
Elsevier	2014	Manchester Metropolitan University	2025001.8	314082.06
Elsevier	2014	Middlesex University	895042.03	111522.53
Elsevier	2014	Newcastle University	8625403.74	974637.89
Elsevier	2014	Newman University	255166.0	269.0
Elsevier	2014	University of Northampton	1041589.08	59756.45
Elsevier	2014	Northumbria University	3281470.42	192162.42
Elsevier	2014	Norwich University of the Arts	5481.0	0.0
Elsevier	2014	University of Nottingham	11950364.55	1133403.71
Elsevier	2014	Nottingham Trent University	1874541.82	184192.97
Elsevier	2014	Open University	3657352.0	616912.0
Elsevier	2014	University of Oxford	9206781.13	990774.5
Elsevier	2014	Oxford Brookes University	3494720.97	157374.78
Elsevier	2014	Plymouth University	3589331.96	328169.43
Elsevier	2014	University of Portsmouth	2873573.37	295467.0
Elsevier	2014	Queen Margaret University, Edinburgh	794752.18	93173.98
Elsevier	2014	Queen Mary, University of London	5486850.39	601828.28
Elsevier	2014	Queen's University Belfast	8889564.83	720977.01
Elsevier	2014	Ravensbourne	4183.14	0.0
Elsevier	2014	University of Reading	3889485.26	452263.18
Elsevier	2014	Robert Gordon University	1913879.0	186487.0
Elsevier	2014	University of Roehampton	1346012.19	63433.0
Elsevier	2014	Rose Bruford College	0.0	0.0
Elsevier	2014	Royal Academy of Music	5627.8	0.0
Elsevier	2014	Royal Agricultural University	415345.57	29398.44
Elsevier	2014	Royal College of Art	85.0	0.0
Elsevier	2014	Royal College of Music	339.0	0.0
Elsevier	2014	Royal Conservatoire of Scotland	9233.6	0.0
Elsevier	2014	Royal Holloway, University of London	2960970.13	311383.45
Elsevier	2014	Royal Northern College of Music	15224.59	0.0
Elsevier	2014	Royal Veterinary College	775736.48	64766.36
Elsevier	2014	University of Salford	3537197.04	333228.23
Elsevier	2014	School of Oriental and African Studies	576069.02	16328.0
Elsevier	2014	University of Sheffield	6940793.26	690817.24
Elsevier	2014	Sheffield Hallam University	195223.79	55354.82
Elsevier	2014	University of South Wales	2323217.0	191570.0
Elsevier	2014	Staffordshire University	461593.19	96456.41
Elsevier	2014	University of St Andrews	4305431.33	369347.26
Elsevier	2014	St George's University of London	1167653.0	131216.0
Elsevier	2014	University of St Mark and St John	334849.43	9808.9
Elsevier	2014	St Mary's University College	406151.0	18695.0
Elsevier	2014	University of Stirling	2486292.0	204001.0
Elsevier	2014	University of Strathclyde	6801071.0	772655.0
Elsevier	2014	University of Sunderland	1573314.97	324058.39
Elsevier	2014	University of Surrey	2755964.18	674630.69
Elsevier	2014	University of Sussex	4996376.0	451430.0
Elsevier	2014	Swansea University	4396602.29	654490.15
Elsevier	2014	Teesside University	2045929.34	213467.34
Elsevier	2014	Trinity Laban	17259.83	0.0
Elsevier	2014	UCL	13902388.29	1647434.16
Elsevier	2014	University College Birmingham	649103.0	17363.0
Elsevier	2014	University for the Creative Arts	11504.43	1425.49
Elsevier	2014	University of the Arts London	60727.16	9506.14
Elsevier	2014	University of the Highlands and Islands	138183.52	28404.48
Elsevier	2014	University of the West of England	3409003.0	263862.0
Elsevier	2014	University of the West of Scotland	1217004.0	111786.0
Elsevier	2014	University of Ulster	5988170.68	601238.0
Elsevier	2014	University of Wales Trinity St David	840554.0	39091.0
Elsevier	2014	University of Warwick	8166941.54	758220.95
Elsevier	2014	University of West London	61817.41	13706.23
Elsevier	2014	University of Westminster	2397389.0	176708.0
Elsevier	2014	University of Winchester	953812.42	1848.0
Elsevier	2014	University of Wolverhampton	45711.0	0.0
Elsevier	2014	University of Worcester	77102.31	24538.53
Elsevier	2014	University of York	6142532.23	480534.2
Elsevier	2014	York St John University	769711.0	5222.4
Wiley	2010	University of Aberdeen	7799674.85	226277.18
Wiley	2010	Abertay University	158525.13	0.0
Wiley	2010	Aberystwyth University	3429443.4	152430.84
Wiley	2010	Anglia Ruskin University	1554538.0	109138.0
Wiley	2010	Arts University Bournemouth	35277.24	521.0
Wiley	2010	Aston University	1313204.14	255.13
Wiley	2010	Bangor University	3733773.28	123129.35
Wiley	2010	University of Bath	6288549.33	150799.0
Wiley	2010	Bath Spa University	53002.86	0.0
Wiley	2010	University of Bedfordshire	1509432.31	41249.98
Wiley	2010	Birkbeck, University of London	1665975.0	64199.0
Wiley	2010	University of Birmingham	10094024.95	288115.26
Wiley	2010	Birmingham City University	559587.33	1708.85
Wiley	2010	Bishop Grosseteste University	207036.0	3998.0
Wiley	2010	University of Bolton	987137.28	30489.21
Wiley	2010	Bournemouth University	1955288.0	70121.0
Wiley	2010	University of Brighton	1997605.41	84406.0
Wiley	2010	University of Bristol	11127190.09	376915.38
Wiley	2010	Brunel University	3752380.03	146917.39
Wiley	2010	Buckinghamshire New University	359252.0	34002.0
Wiley	2010	University of Cambridge	13893689.05	400721.0
Wiley	2010	Canterbury Christ Church University	1502271.56	61282.82
Wiley	2010	Cardiff University	9426730.95	450928.0
Wiley	2010	Cardiff Metropolitan University	1272353.2	36428.65
Wiley	2010	University of Central Lancashire	2303359.83	94462.48
Wiley	2010	University of Chester	235881.0	0.0
Wiley	2010	University of Chichester	253687.69	3528.83
Wiley	2010	City University London	2461142.1	65378.0
Wiley	2010	Courtauld Institute of Art	10307.27	242.95
Wiley	2010	Coventry University	1787323.58	32140.45
Wiley	2010	University of Cumbria	441828.01	1140.93
Wiley	2010	De Montfort University	1712913.31	37540.87
Wiley	2010	University of Derby	987335.2	54197.85
Wiley	2010	University of Dundee	4727771.51	196048.0
Wiley	2010	Durham University	6648315.01	245670.0
Wiley	2010	University of East Anglia	5242999.3	181061.0
Wiley	2010	University of East London	1577189.79	57834.84
Wiley	2010	University of Edinburgh	9501214.15	434704.0
Wiley	2010	Edinburgh Napier University	1771566.26	82681.57
Wiley	2010	University of Exeter	4118935.41	286460.0
Wiley	2010	Falmouth University	160054.73	2073.0
Wiley	2010	University of Glasgow	9830218.57	381618.0
Wiley	2010	Glasgow Caledonian University	2819814.47	78130.49
Wiley	2010	University of Greenwich	1039890.57	959.79
Wiley	2010	Harper Adams University	623866.99	17737.63
Wiley	2010	Heriot-Watt University	2842128.23	51195.0
Wiley	2010	Heythrop College	8760.0	0.0
Wiley	2010	University of Huddersfield	577676.67	0.0
Wiley	2010	University of Hull	3661245.7	130902.26
Wiley	2010	Imperial College London	10428867.31	483641.68
Wiley	2010	Institute of Cancer Research	1058332.0	25778.6
Wiley	2010	Institute of Education, University of London	1073116.0	27721.0
Wiley	2010	Keele University	2048483.59	90043.0
Wiley	2010	University of Kent	2126624.12	599.0
Wiley	2010	King's College London	8416682.2	373614.79
Wiley	2010	Kingston University	2156783.52	82246.27
Wiley	2010	Lancaster University	4333552.0	137428.0
Wiley	2010	University of Leeds	8418576.0	197734.0
